"img_file_name"	"img_rank"	"object_id"	"object_lat"	"object_lon"	"object_date"	"object_time"	"object_link"	"object_depth_min"	"object_depth_max"	"object_annotation_status"	"object_annotation_person_name"	"object_annotation_person_email"	"object_annotation_date"	"object_annotation_time"	"object_annotation_category"	"object_annotation_category_id"	"object_lat_end"	"object_lon_end"	"object_area"	"object_mean"	"object_stddev"	"object_mode"	"object_min"	"object_max"	"object_x"	"object_y"	"object_xm"	"object_ym"	"object_perim."	"object_bx"	"object_by"	"object_width"	"object_height"	"object_major"	"object_minor"	"object_angle"	"object_circ."	"object_feret"	"object_intden"	"object_median"	"object_skew"	"object_kurt"	"object_%area"	"object_xstart"	"object_ystart"	"object_area_exc"	"object_fractal"	"object_skelarea"	"object_slope"	"object_histcum1"	"object_histcum2"	"object_histcum3"	"object_xmg5"	"object_ymg5"	"object_nb1"	"object_nb2"	"object_nb3"	"object_compentropy"	"object_compmean"	"object_compslope"	"object_compm1"	"object_compm2"	"object_compm3"	"object_symetrieh"	"object_symetriev"	"object_symetriehc"	"object_symetrievc"	"object_convperim"	"object_convarea"	"object_fcons"	"object_thickr"	"object_tag"	"object_esd"	"object_elongation"	"object_range"	"object_meanpos"	"object_centroids"	"object_cv"	"object_sr"	"object_perimareaexc"	"object_feretareaexc"	"object_perimferet"	"object_perimmajor"	"object_circex"	"object_cdexc"	"sample_id"	"sample_dataportal_descriptor"	"sample_scan_operator"	"sample_ship"	"sample_program"	"sample_stationid"	"sample_bottomdepth"	"sample_ctdrosettefilename"	"sample_other_ref"	"sample_tow_nb"	"sample_tow_type"	"sample_net_type"	"sample_net_mesh"	"sample_net_surf"	"sample_zmax"	"sample_zmin"	"sample_tot_vol"	"sample_comment"	"sample_tot_vol_qc"	"sample_depth_qc"	"sample_sample_qc"	"sample_barcode"	"sample_duration"	"sample_ship_speed"	"sample_cable_length"	"sample_cable_angle"	"sample_cable_speed"	"sample_nb_jar"	"sample_open"	"process_id"	"process_date"	"process_time"	"process_img_software_version"	"process_img_resolution"	"process_img_od_grey"	"process_img_od_std"	"process_img_background_img"	"process_particle_version"	"process_particle_threshold"	"process_particle_pixel_size_mm"	"process_particle_min_size_mm"	"process_particle_max_size_mm"	"process_particle_sep_mask"	"process_particle_bw_ratio"	"process_software"	"acq_id"	"acq_instrument"	"acq_min_mesh"	"acq_max_mesh"	"acq_sub_part"	"acq_sub_method"	"acq_hardware"	"acq_software"	"acq_author"	"acq_imgtype"	"acq_scan_date"	"acq_scan_time"	"acq_quality"	"acq_bitpixel"	"acq_greyfrom"	"acq_scan_resolution"	"acq_rotation"	"acq_miror"	"acq_xsize"	"acq_ysize"	"acq_xoffset"	"acq_yoffset"	"acq_lut_color_balance"	"acq_lut_filter"	"acq_lut_min"	"acq_lut_max"	"acq_lut_odrange"	"acq_lut_ratio"	"acq_lut_16b_median"
"[t]"	"[t]"	"[t]"	"[f]"	"[f]"	"[t]"	"[t]"	"[t]"	"[f]"	"[f]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[f]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"	"[t]"
"zoopl_202205_130_d5_1_1.jpg"	0	"zoopl_202205_130_d5_1_1"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112137"	"fiber<detritus"	85076	5.833333333333333	-5.833333333333333	1579.0	216.3	18.998	240.0	174.0	243.0	41.31	80.12	41.24	79.5	603.94	6482.0	485.0	94.0	181.0	78.1	25.7	105.8	0.054	190.9	341537.0	219.0	-0.296	-1.137	0.0	6524.0	485.0	1579.0	1.185	245.0	0.157	199.0	218.0	233.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.716	17.843	24.0	24.0	546.0	10649.0	11.646	2.439	1.0	44.83798881681494	3.0	69.0	-0.6312056737588648	0.0	8.784096162736938	27.536231884057973	15.200079997122911	4.806647813659728	3.162303664921466	7.743589743589744	0.054389882022918765	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_2.jpg"	0	"zoopl_202205_130_d5_1_2"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112137"	"fiber<detritus"	85076	5.833333333333333	-5.833333333333333	679.0	211.25	22.63	242.0	155.0	243.0	41.55	25.01	42.02	24.68	246.25	5778.0	814.0	89.0	62.0	67.0	12.9	37.8	0.141	106.8	143439.0	214.0	-0.389	-0.917	0.0	5861.0	814.0	679.0	1.114	101.0	0.062	192.0	213.0	231.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8	11.48	15.0	15.0	298.0	1624.0	0.881	2.043	1.0	29.40288507740653	5.153846153846154	88.0	-0.5644444444444444	0.0	10.88757396449704	26.136363636363637	9.440613544376037	4.106283127025349	2.2990654205607477	3.671641791044776	0.1409968545037656	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_3.jpg"	0	"zoopl_202205_130_d5_1_3"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"predicted"	""	""	""	""	"Echinodermata XX"	16710	5.833333333333333	-5.833333333333333	2322.0	221.2	20.197	243.0	127.0	245.0	52.12	36.88	52.24	36.93	492.98	10908.0	1986.0	121.0	68.0	104.2	28.4	152.6	0.12	136.0	513625.0	227.0	-1.493	2.347	0.09	10913.0	1986.0	2320.0	1.241	262.0	0.263	211.0	226.0	235.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.339	5.399	4.0	3.0	374.0	4524.0	51.62	2.795	1.0	54.373359495942935	3.7142857142857144	118.0	-0.25265392781316365	0.0	9.041591320072333	16.94915254237288	10.235355391973451	2.823546315027159	3.625	4.740384615384615	0.11995103796071277	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_4.jpg"	0	"zoopl_202205_130_d5_1_4"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112145"	"artefact"	85008	5.833333333333333	-5.833333333333333	4007.0	240.99	2.302	241.0	232.0	253.0	35.65	49.04	35.68	49.05	790.92	2068.0	3453.0	81.0	95.0	75.3	67.7	73.6	0.08	96.7	965666.0	241.0	-0.093	0.405	11.28	2110.0	3453.0	3555.0	1.479	1488.0	1.17	238.0	240.0	241.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.304	2.374	2.0	2.0	347.0	5420.0	116.368	3.956	1.0	71.42738169465403	1.1029411764705883	21.0	-1.3359288097886517	0.0	0.8299099547699075	9.523809523809524	13.266509763082082	1.626866557546096	8.154639175257731	10.546666666666667	0.07139971892073893	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_5.jpg"	0	"zoopl_202205_130_d5_1_5"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"predicted"	""	""	""	""	"Appendicularia"	85123	5.833333333333333	-5.833333333333333	1167.0	203.78	34.532	243.0	108.0	245.0	59.44	25.15	58.52	25.0	355.36	5397.0	3888.0	122.0	38.0	98.1	15.2	175.6	0.116	122.2	237809.0	212.0	-0.584	-0.838	0.26	5410.0	3888.0	1164.0	1.177	176.0	0.107	172.0	211.0	235.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.387	9.522	12.0	13.0	315.0	2903.0	17.868	2.8	1.0	38.54699143520717	6.533333333333333	137.0	-0.4303612445186886	0.0	17.175385219354204	25.547445255474454	10.405234276249749	3.57588332873935	2.9098360655737703	3.622448979591837	0.11606629950497184	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_6.jpg"	0	"zoopl_202205_130_d5_1_6"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112137"	"fiber<detritus"	85076	5.833333333333333	-5.833333333333333	968.0	239.55	2.482	241.0	233.0	247.0	15.4	59.09	15.39	59.05	342.32	5670.0	5367.0	31.0	117.0	125.5	9.8	100.6	0.104	119.1	231889.0	240.0	-0.227	-0.715	1.86	5674.0	5367.0	950.0	1.184	248.0	0.271	237.0	239.0	240.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.496	10.573	15.0	15.0	292.0	1361.0	99.508	1.622	1.0	35.10692067532608	12.6	14.0	-1.137404580152668	0.0	0.8348987685243164	14.285714285714285	11.095945205344158	3.8608698229121483	2.8739495798319328	2.7142857142857144	0.10206603812832336	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_7.jpg"	0	"zoopl_202205_130_d5_1_7"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112137"	"fiber<detritus"	85076	5.833333333333333	-5.833333333333333	856.0	239.75	2.469	241.0	233.0	248.0	14.28	51.93	14.27	51.92	313.69	5706.0	5367.0	27.0	106.0	110.1	9.9	100.7	0.109	108.3	205224.0	240.0	-0.239	-0.556	2.34	5708.0	5367.0	836.0	1.177	222.0	0.243	237.0	239.0	241.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.634	9.724	10.0	10.0	262.0	1185.0	113.538	1.351	1.0	33.01352829210018	11.0	15.0	-1.2222222222222223	0.0	0.8342022940563086	13.333333333333334	10.859917082697372	3.735258104876803	2.9074074074074074	2.8545454545454545	0.10655083201756936	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_8.jpg"	0	"zoopl_202205_130_d5_1_8"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112137"	"fiber<detritus"	85076	5.833333333333333	-5.833333333333333	827.0	239.51	2.543	239.0	231.0	245.0	11.68	50.44	11.68	50.44	307.45	5638.0	5384.0	25.0	101.0	101.6	10.4	101.2	0.11	102.8	198076.0	240.0	-0.298	-0.521	1.69	5642.0	5384.0	813.0	1.167	199.0	0.231	237.0	239.0	240.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.927	8.989	11.0	11.0	247.0	1114.0	72.59	1.351	1.0	32.44948541188257	10.2	14.0	-0.6451233842538208	0.0	1.252557304496681	21.428571428571427	10.76696007581958	3.612367712734256	2.9805825242718447	3.0098039215686274	0.1083985963720995	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
"zoopl_202205_130_d5_1_9.jpg"	0	"zoopl_202205_130_d5_1_9"	5.833333333333333	-5.833333333333333	"20220501"	"000000"	"http://www.zooscan.obs-vlfr.fr//"	1.0	5.0	"validated"	"Jonas Mortelmans"	"jonas.mortelmans@vliz.be"	"20220802"	"112145"	"artefact"	85008	5.833333333333333	-5.833333333333333	18207.0	238.51	3.754	241.0	216.0	250.0	74.87	101.98	74.96	101.92	2274.95	1603.0	5387.0	138.0	215.0	189.5	122.3	92.8	0.044	215.1	4342503.0	239.0	-0.654	0.45	4.99	1696.0	5387.0	17299.0	1.489	4336.0	4.219	235.0	238.0	240.0	0.0	0.0	8.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.276	2.298	2.0	2.0	702.0	23810.0	114.024	4.817	1.0	152.25594369676708	1.5573770491803278	34.0	-0.51043980453132	0.0	1.67707852920213	11.76470588235294	17.29700462953879	1.6346619759783914	10.581395348837209	11.973684210526315	0.04200181528951563	0.0	"zoopl_202205_130"	"nan"	"jonas"	"simon"	"lifewatch"	"130"	"5"	"ref"	"5"	"5"	"1"	"wp2"	"5"	"1"	"5"	"1"	"5"	"5"	"1"	"1"	"1111"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"nan"	"zooprocess_zoopl_202205_130"	"20220802"	"12:39:00.000"	"8.03_picheral_cnrs"	"2400"	"nan"	"0"	"20220801_1024_background_narrow_manual.tif"	"8.09_2022/04/06_picheral_cnrs"	"243"	"0.0106"	"0.3"	"100"	"unused"	"0.0101"	"zooprocess_pid_to_ecotaxa_8.03_2021/11/10"	"d5_zoopl_202205_130"	"zooscan"	"10"	"200"	"32"	"motoda"	"hydroptic_v3"	"9.7.67"	"jonas"	"zooscan"	"20220802"	"12:34:00.000"	"nan"	"3"	"2"	"3"	"3"	"1"	"22192"	"46456"	"9706"	"4994"	"manual"	"no"	"668"	"55777"	"1.8"	"1.15"	"48502"
